review,rating,date,bank,source,sentiment_label,sentiment_score
After the latest update the app and the USSD code stops functioning please release a new update to fix the issue,1,2023-09-19,Commercial Bank of Ethiopia,Google Play,positive,0.2340127272727273
this application is very good very one useful service is available from yosuu what you want very nice thank you,5,2023-11-01,Commercial Bank of Ethiopia,Google Play,positive,0.75368
"It's not working, it doesn't display my balance and it doesn't send or recieve any money",1,2024-01-31,Commercial Bank of Ethiopia,Google Play,neutral,0.0
Every time the network doesn't work the network is no good Network need Improvement.,1,2023-09-11,Commercial Bank of Ethiopia,Google Play,neutral,-0.049039999999999986
"It's not consistent. Now you can use , tomorrow you can't. Until then you don't know when's goin to be fixed 😕",3,2023-07-03,Commercial Bank of Ethiopia,Google Play,negative,-0.19591999999999998
The best online service anywhere in the world working very fast Zero problem thanks CBE!!,5,2024-01-27,Commercial Bank of Ethiopia,Google Play,positive,0.6252866666666667
The worest apps specially when you in emergecy. Really annoig app sorry to say this but I have too.,1,2024-02-11,Commercial Bank of Ethiopia,Google Play,neutral,-0.03594095238095237
"How can I get authorization key to access my bank account through mobile CBE app? I zipped it due to space issue and when I try to unzip the app it stop working. Now, I have to process all the steps again. How can I do that as I am not currently in Ethiopia to access my account? Please please please support me",2,2020-07-20,Commercial Bank of Ethiopia,Google Play,positive,0.4487533333333333
"It so clear and symple to use, solves problems in our daily financial activities and enrichs us with current exchange informations. It is so lovely.",5,2021-06-06,Commercial Bank of Ethiopia,Google Play,positive,0.52782
Very good application. I can see my balance and many more. Thanks,5,2023-09-22,Commercial Bank of Ethiopia,Google Play,positive,0.66076
This app is not worthy to be trusted with handling large amount of money. Becareful with this kind of badly developed app.,2,2024-01-05,Commercial Bank of Ethiopia,Google Play,negative,-0.16625809523809523
I cannot comment whenever your system got stopped and your app is not good enough,1,2023-10-16,Commercial Bank of Ethiopia,Google Play,negative,-0.37696
The most convenient banking app in Ethiopia. The password management system is top class.,5,2023-03-30,Commercial Bank of Ethiopia,Google Play,positive,0.32138
This is a very good app that every customer should be able to be a bank for him/her self👍👍,5,2021-07-30,Commercial Bank of Ethiopia,Google Play,positive,0.57762
👉it can not download the receipt when we transferred what is the reason? please we need the receipt so that come on to solution!,1,2024-03-30,Commercial Bank of Ethiopia,Google Play,positive,0.35898
"The password should be stronger, including letters, numbers, and special characters.",1,2024-03-24,Commercial Bank of Ethiopia,Google Play,positive,0.5320171428571429
It is easy;comfortable and smart latest advanced digitaluzed application of CBE!!!!!!!,5,2024-11-15,Commercial Bank of Ethiopia,Google Play,positive,0.6525914285714286
-The app only shows a limited record amount of transaction (20) - it crashes again and again,1,2024-10-14,Commercial Bank of Ethiopia,Google Play,negative,-0.15006571428571427
From all commercial banks in Ethiopia this app is very easy to use and the fastest one From other banks Mobile banking app.,4,2024-08-18,Commercial Bank of Ethiopia,Google Play,positive,0.35406444444444446
There is no option even to check your transactions. And is not users friendly.,2,2024-08-16,Commercial Bank of Ethiopia,Google Play,negative,-0.20381999999999995
"you brought new feature which is standing order, but it doest have option to delete/edit amount",4,2024-11-06,Commercial Bank of Ethiopia,Google Play,positive,0.05454545454545454
Wow this Mobllie banking transfer app is amazing and easy to access and use for the mobile credit transaction keep going!!!,1,2024-04-20,Commercial Bank of Ethiopia,Google Play,positive,0.7655005555555556
"please fix the recent transaction page, it's not showing recent transactions",4,2024-09-08,Commercial Bank of Ethiopia,Google Play,positive,0.19091999999999998
"The application get stacked the whole day ( March 9, 2024); it is a big head ache on daily work",1,2024-03-09,Commercial Bank of Ethiopia,Google Play,negative,-0.2024133333333333
This application is very useful and incredible especially by it's speed.,5,2024-05-31,Commercial Bank of Ethiopia,Google Play,positive,0.46762000000000004
Double PIN request is extremely worthful. Keep working on security. I rate *****.,5,2024-09-30,Commercial Bank of Ethiopia,Google Play,positive,0.17900000000000002
hey cbe. we love to use Commercial Bank of Ethiopia but we can't transfer money to international by using the CBE app by using SWIFT,1,2024-05-01,Commercial Bank of Ethiopia,Google Play,positive,0.4923666666666667
It's a very interesting app to have a safe money transaction. Appreciate it,4,2024-03-19,Commercial Bank of Ethiopia,Google Play,positive,0.72326
Try to make simple more and more to fit with the need of customer's And try to make secure even if the customer use the app incorrectly ok thank you,5,2024-05-07,Commercial Bank of Ethiopia,Google Play,positive,0.6543333333333333
please add the fingerprint security. All most the app is very good app.,5,2024-09-26,Commercial Bank of Ethiopia,Google Play,positive,0.7524599999999999
"After the recent update, the app crashs on its own and is glitchy",1,2024-03-13,Commercial Bank of Ethiopia,Google Play,positive,0.12
This Great app for me I like to rate this with 5 star solid.B/c It works well overall. So hello everyone enjoy the apps,5,2024-03-16,Commercial Bank of Ethiopia,Google Play,positive,0.7021
"The app is functional with some failures, need much work on the user experience.",3,2024-05-19,Commercial Bank of Ethiopia,Google Play,negative,-0.19527999999999995
"It's good ,but in the history list, it doesn't show a reason for transactions.",4,2024-10-11,Commercial Bank of Ethiopia,Google Play,positive,0.42291999999999996
I can't describe enough how helpful it was. It's best version than ever mobile banking services.,1,2024-09-01,Commercial Bank of Ethiopia,Google Play,positive,0.67436
Not wotking properly & shows payment failed but already sent z found . this is so bad for country bank app😂,1,2024-08-08,Commercial Bank of Ethiopia,Google Play,negative,-0.56458
It says you are debited 20birr but it transfers another 10 birr with it I don't understand if it's under their rules,1,2024-08-29,Commercial Bank of Ethiopia,Google Play,neutral,0.0
"This app is very interesting, fast transaction and preferable system!",5,2024-10-30,Commercial Bank of Ethiopia,Google Play,positive,0.48485999999999996
Fast service and reliable it works from everywhere across the globe love it,5,2024-09-03,Commercial Bank of Ethiopia,Google Play,positive,0.5221399999999999
"We need this app to work properly, and it looks like an outdated",2,2025-03-03,Commercial Bank of Ethiopia,Google Play,positive,0.13671999999999998
it is not well functional. It always sluggish and poor application.,1,2024-08-24,Commercial Bank of Ethiopia,Google Play,negative,-0.61954
Pay for Beneficiary and sharing success reports are not working on the latest update.,2,2024-03-05,Commercial Bank of Ethiopia,Google Play,positive,0.66886
"Too much commission and service charges, not fair at all this is stealing",1,2025-02-21,Commercial Bank of Ethiopia,Google Play,negative,-0.49548
"Please add ""Account Statement"" menu starting from date of account opened, instead of recent transactions.",5,2022-10-10,Commercial Bank of Ethiopia,Google Play,positive,0.19091999999999998
Best the best fast,5,2025-05-02,Commercial Bank of Ethiopia,Google Play,positive,0.8066333333333333
It is Good but gove option to send Confirmation code by email if phone number is lost we can eash update on the website.,5,2022-11-25,Commercial Bank of Ethiopia,Google Play,positive,0.19563999999999998
Why developer option is off ? Please remove this feature.,4,2025-01-24,Commercial Bank of Ethiopia,Google Play,positive,0.19091999999999998
Not working normally,1,2025-02-20,Commercial Bank of Ethiopia,Google Play,positive,0.06
This app now not open what's problem? Please solve it,1,2025-02-13,Commercial Bank of Ethiopia,Google Play,positive,0.39306
"This a very fine application I have ever used-fast , and perfect always active . Tks",5,2023-10-15,Commercial Bank of Ethiopia,Google Play,positive,0.6781577777777779
It keeps on crashing after the update.,1,2020-06-27,Commercial Bank of Ethiopia,Google Play,neutral,0.0
I was trying to activate the app but I do have a problem with the verification code...how can I get the verification code?,3,2020-11-29,Commercial Bank of Ethiopia,Google Play,negative,-0.32994
"Imagine being that larget bank in Ethiopia and building this kind of trash for your customers. Its not even showing any information it just login and every activity or transaction only says ""none done"" what does that even mean? Is this thing even tested before launch.በጣም ነው የምታሳዝኑት ወሬ ብቻ።",1,2021-02-13,Commercial Bank of Ethiopia,Google Play,neutral,0.03833333333333333
Vary excellent but update balance not seen at time transaction.,4,2024-12-09,Commercial Bank of Ethiopia,Google Play,positive,0.59746
I like it for overall services,4,2025-01-01,Commercial Bank of Ethiopia,Google Play,positive,0.21672
Good but it needs good network.,5,2024-12-22,Commercial Bank of Ethiopia,Google Play,positive,0.70018
I love it its simple to use,5,2024-12-23,Commercial Bank of Ethiopia,Google Play,positive,0.48214
The Best app😍😍😍,5,2025-03-31,Commercial Bank of Ethiopia,Google Play,positive,0.95302
"Wherever you are, CBE is there for you! Excellent job, keep it up!",5,2023-10-01,Commercial Bank of Ethiopia,Google Play,positive,0.78802
"The new app is not compatible with my android phone,what shall I do? Since the previous one worked properly.",1,2020-08-16,Commercial Bank of Ethiopia,Google Play,neutral,-0.004040404040404041
"very poor, it doesn't load while searching for extended time",1,2024-03-07,Commercial Bank of Ethiopia,Google Play,negative,-0.52336
Too poor comparing to other countries.,1,2025-02-03,Commercial Bank of Ethiopia,Google Play,negative,-0.39102000000000003
