review,sentiment_label,sentiment_score,keywords,themes
This app is very nice and easy to use! It better to have a small size,positive,0.6715466666666666,"['size', 'app use', 'use', 'app']",['Other']
It doesn't show me my number as well as my amount its always loading and its never stop that.,positive,0.30516,"['load', 'number', 'stop']","['Transactions', 'App Performance']"
Such a bad application and service u are giving us. Never think using cbe for an emergency situation.,negative,-0.4831399999999999,"['application service', 'emergency', 'situation', 'think', 'cbe']",['Other']
"it has low security system, it require too much space it dose not diserve",positive,0.08632,"['require space', 'security require', 'space', 'require', 'security']","['Account Access', 'Security Concerns']"
The application is upgraded to it's best. ADD other feature as per customers experience,positive,0.55714,"['application upgrade', 'add feature', 'upgrade', 'experience', 'customer']",['Feature Requests']
It is good for saving time consuming and fast service giving.,positive,0.5691599999999999,"['consume', 'time consume', 'save time', 'save', 'service']",['Other']
I am comfertable with the sevice upto this time. But wish the service be applicable without internet connection. If this is possible more custemers benifits.,positive,0.42994,"['custemer', 'internet connection', 'wish', 'internet', 'connection']",['Feature Requests']
fast & perfect with a good new feuture. thanks & keep it up🙏,positive,0.6943690909090908,"['fast', 'thank']",['Other']
Its good but Sometimes it doesn't show me my full transaction and lately we haven't been able to transfer anything,positive,0.26792,"['transaction transfer', 'good', 'transfer', 'transaction']",['Transactions']
I have use for every purpose. It save me time and the app is a pocket money for me.,positive,0.29634,"['purpose save', 'pocket', 'purpose', 'time app', 'save time']","['Screenshot/Restrictions', 'Transaction History']"
Intuitive and reliable application! Excellent!,positive,0.78802,['application'],['Interface Issues']
Doesn't work on rooted phone...! Its bad app to use..... You have to develop it again,negative,-0.6308799999999999,"['phone app', 'work phone', 'develop', 'app use', 'phone']",['App Performance']
"A nice app but it has limitations like sometimes stuk to scroldown, late to updete transactions",positive,0.4386,"['scroldown', 'scroldown transaction', 'limitation', 'transaction', 'app']",['Notifications']
last update keeps crashing after inserting pin. fix please!,positive,0.22812,"['insert pin', 'insert', 'update crash', 'pin', 'crash']",['Other']
This app is good. It is better if the bank has app for ussd *889# like cve birr *847# becaus connection in ethiopia is not good and closed for smoll reason.,positive,0.5004,"['close', 'bank app', 'reason', 'connection', 'app bank']","['Transactions', 'App Performance']"
"It stacks in the recent option, can't download the transaction info.",neutral,0.0,"['transaction info', 'option download', 'download transaction', 'info', 'stack']","['Transactions', 'Feature Requests', 'Screenshot/Restrictions']"
It is a good up with nice interface.....but it doesn't sych.....pls correct it,positive,0.67448,"['correct', 'interface']",['Other']
The app can't sync and functioning at all.,neutral,0.0,"['app sync', 'function', 'sync', 'app']",['App Performance']
the app is crashing after update. please fix the problem or let us what to do.,negative,-0.0616199999999999,"['problem let', 'update fix', 'crash update', 'fix problem', 'let']",['Other']
Good application but you have to incorporate Paperless bank statement obtaining method and should abolish going to the branch whenever changing a new device and new number for activation.,positive,0.3336969696969697,"['change device', 'incorporate', 'obtain', 'method', 'bank statement']","['Feature Requests', 'Transaction History', 'Customer Service']"
In the next update if it is possible if there is a confirmation requested to confirm the payment again the pin requested before transferring(like telbirr),neutral,0.0,"['request', 'payment pin', 'request confirm', 'request telbirr', 'telbirr']","['Transactions', 'Account Access', 'Notifications']"
"The app is designed well however some actions require assistance and when I called ur bank for assistance, I guess no one cares enough to answer",negative,-0.22662,"['assistance', 'require assistance', 'guess', 'app design', 'answer']",['Customer Service']
"The limited transaction listing, only to recent list, makes your app of limited help.",neutral,-0.0297657142857142,"['list', 'list list', 'make app', 'app help', 'transaction list']",['Transactions']
All good except the inability to rotate when rotates my phones.,positive,0.3109599999999999,"['rotate', 'rotate phone', 'rotate rotate', 'phone']",['Other']
I cant use this app cos it stops syncing after I update the app.,negative,-0.09186,"['sync update', 'app stop', 'sync', 'update app', 'stop']",['Other']
Good user experience. Your backbend requires more work in terms of availability though.,positive,0.50424,"['require work', 'work term', 'availability', 'term', 'user experience']",['Other']
"If it shows more transactions, it would be nice. But it's still great app",positive,0.7453933333333334,"['transaction app', 'transaction', 'app']",['Other']
It's a good app for android but I can't find it on iPhone apps store pls make it available for iPhone,positive,0.424,"['iphone', 'app android', 'app store', 'android', 'store']",['Other']
Once you update this application it will stop working even the staff at cbe branch can't fix it.,negative,-0.1775999999999999,"['work staff', 'application stop', 'update application', 'staff', 'stop work']",['Customer Service']
"So far, it was so good. However, I am very worried since the application is so difficult to update.",negative,-0.09904,"['application update', 'application', 'update']",['Other']
The application makes my day to day activities very easy and comfotable.,positive,0.5209533333333334,"['day', 'application make', 'day activity', 'day day', 'activity']",['Other']
"No working direct upgrade, you need to go to a branch everytime there is enhancement",negative,-0.1375999999999999,"['work upgrade', 'need branch', 'everytime', 'upgrade', 'branch']","['Feature Requests', 'Customer Service']"
"Best app to transfer money ,, Very fast & update itself immediately",positive,0.6341399999999999,"['money update', 'app transfer', 'transfer money', 'money', 'transfer']",['Transactions']
It was good until I have many transactions then it started to stack and lagg,positive,0.50424,"['stack', 'start', 'transaction']",['Other']
"The app is so nice, but credit & debit must be in service requirements.",positive,0.67638,"['app credit', 'requirement', 'debit', 'credit', 'service']",['Other']
The time it takes for the customer service to solve issues is very impressively bad,negative,-0.2313999999999999,"['time customer', 'solve issue', 'customer service', 'solve', 'issue']",['Other']
This is an amazing application. It is very easy to use and understand. CBE Thanks for making it.,positive,0.7048577777777778,"['cbe thank', 'thank make', 'understand', 'application use', 'cbe']",['Other']
Why is the Beneficiary menu removed in this update? I'm using S9+ and running android 10...,positive,0.28602,"['remove update', 'menu', 'beneficiary', 'remove', 'run']","['Transactions', 'Interface Issues']"
Always 'can't sync' and i can't get solution at the branch office.,negative,-0.14466,"['branch office', 'office', 'solution', 'sync', 'branch']",['Customer Service']
this is good for nothing and useless where is the verification code you are always back asholes useless and half,positive,0.1707466666666666,"['verification code', 'verification', 'code']","['Account Access', 'Feature Requests', 'Activation/Registration']"
"it is nice app,but it must have an option to add an other cbe account for multi account users",positive,0.3479,"['account', 'option add', 'app option', 'account account', 'cbe account']",['Feature Requests']
